event_type,half_decade_start,half_decade_label,nat,rank_among_selected_top10,global_rank_in_half_decade,half_decade_avg_of_yearly_top5_score,raw_half_decade_avg_of_yearly_top5_score,score_fill_method,has_period_data,active_years_in_half_decade,total_records_in_half_decade,max_yearly_result_score_in_half_decade,country_strength_rank,country_strength_score,quality_score,coverage_score,quality_percentile,coverage_percentile,active_half_decades,total_half_decades_in_event_type,ranking_metric_name,missing_period_score_fill_value
middle-long,1980,1980s,ESP,5,14,1182.6,1182.6,actual,True,5,115,1228.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,GER,6,15,1173.0,1173.0,actual,True,2,3,1175.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,FRA,7,20,1163.96,1163.96,actual,True,5,70,1223.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,MAR,8,24,1160.3200000000002,1160.3200000000002,actual,True,5,28,1223.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,ETH,9,29,1155.56,1155.56,actual,True,5,42,1196.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1980,1980s,RUS,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,GBR,1,1,1223.3200000000002,1223.3200000000002,actual,True,5,730,1249.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,ROU,2,2,1221.44,1221.44,actual,True,5,404,1255.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,MAR,3,3,1218.44,1218.44,actual,True,5,149,1252.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,USA,4,4,1218.08,1218.08,actual,True,5,942,1248.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,KEN,5,7,1212.72,1212.72,actual,True,5,406,1236.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,ESP,6,9,1197.0,1197.0,actual,True,5,193,1232.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,FRA,7,15,1180.8,1180.8,actual,True,5,224,1207.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,ETH,8,38,1146.45,1146.45,actual,True,4,28,1198.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,GER,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1985,1985s,RUS,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,KEN,1,2,1225.04,1225.04,actual,True,5,1112,1248.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,USA,2,5,1212.24,1212.24,actual,True,5,687,1241.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,RUS,3,6,1208.6666666666667,1208.6666666666667,actual,True,3,253,1225.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,ROU,4,7,1207.6399999999999,1207.6399999999999,actual,True,5,258,1244.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,GBR,5,8,1204.3600000000001,1204.3600000000001,actual,True,5,480,1239.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,GER,6,10,1196.8999999999999,1196.8999999999999,actual,True,4,280,1214.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,ESP,7,13,1192.44,1192.44,actual,True,5,202,1223.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,MAR,8,14,1192.0,1192.0,actual,True,5,239,1208.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,FRA,9,21,1176.24,1176.24,actual,True,5,168,1206.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1990,1990s,ETH,10,26,1174.6399999999999,1174.6399999999999,actual,True,5,71,1221.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,KEN,1,1,1271.08,1271.08,actual,True,5,2702,1299.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,MAR,2,2,1262.44,1262.44,actual,True,5,693,1302.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,ETH,3,3,1258.52,1258.52,actual,True,5,416,1300.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,USA,4,7,1218.92,1218.92,actual,True,5,920,1234.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,ESP,5,9,1217.96,1217.96,actual,True,5,412,1260.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,RUS,6,10,1215.6,1215.6,actual,True,5,654,1251.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,GER,7,11,1209.6,1209.6,actual,True,5,441,1236.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,FRA,8,12,1206.44,1206.44,actual,True,5,406,1234.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,GBR,9,13,1206.2,1206.2,actual,True,5,349,1231.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,1995,1995s,ROU,10,15,1202.84,1202.84,actual,True,5,187,1230.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,MAR,1,1,1263.28,1263.28,actual,True,5,642,1301.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,KEN,2,2,1261.6399999999999,1261.6399999999999,actual,True,5,3312,1297.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,ETH,3,3,1249.48,1249.48,actual,True,5,846,1303.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,RUS,4,4,1229.0,1229.0,actual,True,5,1270,1258.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,FRA,5,6,1218.84,1218.84,actual,True,5,517,1259.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,ESP,6,7,1217.6,1217.6,actual,True,5,667,1246.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,GBR,7,9,1214.4,1214.4,actual,True,5,458,1247.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,USA,8,12,1206.6,1206.6,actual,True,5,1153,1228.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,ROU,9,13,1205.92,1205.92,actual,True,5,289,1239.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2000,2000s,GER,10,21,1190.88,1190.88,actual,True,5,339,1214.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,ETH,1,1,1262.84,1262.84,actual,True,5,1222,1295.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,KEN,2,2,1259.96,1259.96,actual,True,5,3566,1275.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,RUS,3,3,1228.6,1228.6,actual,True,5,1232,1247.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,USA,4,4,1228.16,1228.16,actual,True,5,1754,1255.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,MAR,5,6,1220.8400000000001,1220.8400000000001,actual,True,5,598,1246.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,FRA,6,7,1218.52,1218.52,actual,True,5,406,1253.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,ESP,7,12,1203.6399999999999,1203.6399999999999,actual,True,5,548,1222.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,GBR,8,15,1197.56,1197.56,actual,True,5,644,1236.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,ROU,9,27,1176.1200000000001,1176.1200000000001,actual,True,5,198,1203.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2005,2005s,GER,10,31,1170.56,1170.56,actual,True,5,226,1197.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,KEN,1,1,1275.24,1275.24,actual,True,5,4029,1301.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,ETH,2,2,1255.52,1255.52,actual,True,5,1796,1281.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,USA,3,3,1241.6399999999999,1241.6399999999999,actual,True,5,3038,1269.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,FRA,4,4,1219.3600000000001,1219.3600000000001,actual,True,5,328,1258.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,MAR,5,5,1218.6399999999999,1218.6399999999999,actual,True,5,538,1251.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,GBR,6,6,1216.1200000000001,1216.1200000000001,actual,True,5,753,1265.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,RUS,7,15,1198.6399999999999,1198.6399999999999,actual,True,5,1005,1216.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,ESP,8,16,1196.4,1196.4,actual,True,5,362,1250.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,GER,9,20,1185.6399999999999,1185.6399999999999,actual,True,5,317,1249.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2010,2010s,ROU,10,52,1147.96,1147.96,actual,True,5,73,1179.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,ETH,1,1,1263.8799999999999,1263.8799999999999,actual,True,5,1827,1304.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,KEN,2,2,1259.92,1259.92,actual,True,5,3755,1292.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,USA,3,3,1244.6399999999999,1244.6399999999999,actual,True,5,4219,1277.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,GBR,4,4,1233.2400000000002,1233.2400000000002,actual,True,5,1009,1293.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,MAR,5,6,1225.2,1225.2,actual,True,5,460,1267.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,GER,6,11,1207.0400000000002,1207.0400000000002,actual,True,5,494,1243.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,FRA,7,17,1197.84,1197.84,actual,True,5,346,1234.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,ESP,8,19,1190.16,1190.16,actual,True,5,402,1232.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,RUS,9,27,1178.72,1178.72,actual,True,5,487,1202.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2015,2015s,ROU,10,59,1144.24,1144.24,actual,True,5,51,1187.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,ETH,1,1,1274.7,1274.7,actual,True,4,1344,1306.0,4,0.9417391304347827,1212.3736363636365,0.7857142857142857,0.9739130434782609,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,KEN,2,2,1265.6,1265.6,actual,True,4,2827,1295.0,1,0.9930434782608696,1221.3778846153846,0.9285714285714286,1.0,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,USA,3,4,1264.7,1264.7,actual,True,4,4284,1298.0,2,0.9565217391304348,1204.2841666666666,1.0,0.9478260869565217,0.991304347826087,14,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,GBR,4,5,1252.4,1252.4,actual,True,4,1266,1278.0,3,0.9443478260869566,1196.9138461538462,0.9285714285714286,0.9391304347826087,0.9652173913043478,13,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,ESP,5,8,1237.95,1237.95,actual,True,4,754,1300.0,6,0.9000000000000001,1190.619393939394,0.7857142857142857,0.9217391304347826,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,MAR,6,12,1223.4,1223.4,actual,True,4,293,1274.0,5,0.9321739130434783,1220.506666666667,0.6428571428571429,0.991304347826087,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,GER,7,13,1219.25,1219.25,actual,True,4,562,1256.0,8,0.8834782608695652,1190.7633333333333,0.6428571428571429,0.9304347826086956,0.6956521739130435,9,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,FRA,8,14,1207.2,1207.2,actual,True,4,592,1255.0,7,0.8982608695652174,1184.3283333333334,0.8571428571428571,0.8956521739130435,0.908695652173913,12,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,RUS,9,21,1194.4,1194.4,actual,True,4,225,1221.0,9,0.8721739130434782,1207.6609523809525,0.5,0.9565217391304348,0.5347826086956522,7,14,Half-decade average of yearly top-5 average result score,0.0
middle-long,2020,2020s,ROU,10,41,1173.5,1173.5,actual,True,4,67,1197.0,10,0.8652173913043479,1183.958787878788,0.7857142857142857,0.8782608695652174,0.8130434782608695,11,14,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,JAM,1,1,1103.0,1103.0,actual,True,1,1,1103.0,2,0.9934782608695653,1209.2711309523809,0.875,0.9927536231884058,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,USA,2,,0.0,,filled_0_no_period_data,False,0,0,0.0,1,0.9992753623188406,1231.3753571428572,0.875,1.0,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,GBR,3,,0.0,,filled_0_no_period_data,False,0,0,0.0,3,0.9550724637681159,1187.4061538461538,0.8125,0.9492753623188406,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,NGR,4,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9514492753623189,1199.0383333333334,0.625,0.9782608695652174,0.8442028985507246,10,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,BAH,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.932608695652174,1194.9077777777777,0.5625,0.9637681159420289,0.8079710144927537,9,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,TTO,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9318840579710145,1183.2060683760685,0.8125,0.9202898550724637,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,CAN,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,7,0.9275362318840581,1184.6270454545456,0.6875,0.9347826086956522,0.8985507246376812,11,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,RUS,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.927536231884058,1198.0054166666666,0.5,0.9710144927536232,0.7536231884057971,8,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,FRA,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.908695652173913,1179.8466666666666,0.75,0.8985507246376812,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1945,1945s,CUB,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8971014492753624,1177.1284722222222,0.75,0.8840579710144928,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,JAM,1,1,1103.0,1103.0,actual,True,1,1,1103.0,2,0.9934782608695653,1209.2711309523809,0.875,0.9927536231884058,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,USA,2,,0.0,,filled_0_no_period_data,False,0,0,0.0,1,0.9992753623188406,1231.3753571428572,0.875,1.0,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,GBR,3,,0.0,,filled_0_no_period_data,False,0,0,0.0,3,0.9550724637681159,1187.4061538461538,0.8125,0.9492753623188406,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,NGR,4,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9514492753623189,1199.0383333333334,0.625,0.9782608695652174,0.8442028985507246,10,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,BAH,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.932608695652174,1194.9077777777777,0.5625,0.9637681159420289,0.8079710144927537,9,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,TTO,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9318840579710145,1183.2060683760685,0.8125,0.9202898550724637,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,CAN,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,7,0.9275362318840581,1184.6270454545456,0.6875,0.9347826086956522,0.8985507246376812,11,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,RUS,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.927536231884058,1198.0054166666666,0.5,0.9710144927536232,0.7536231884057971,8,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,FRA,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.908695652173913,1179.8466666666666,0.75,0.8985507246376812,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1950,1950s,CUB,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8971014492753624,1177.1284722222222,0.75,0.8840579710144928,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,USA,1,1,1156.0,1156.0,actual,True,1,1,1156.0,1,0.9992753623188406,1231.3753571428572,0.875,1.0,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,GBR,2,2,1108.0,1108.0,actual,True,1,1,1108.0,3,0.9550724637681159,1187.4061538461538,0.8125,0.9492753623188406,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,JAM,3,,0.0,,filled_0_no_period_data,False,0,0,0.0,2,0.9934782608695653,1209.2711309523809,0.875,0.9927536231884058,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,NGR,4,,0.0,,filled_0_no_period_data,False,0,0,0.0,4,0.9514492753623189,1199.0383333333334,0.625,0.9782608695652174,0.8442028985507246,10,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,BAH,5,,0.0,,filled_0_no_period_data,False,0,0,0.0,5,0.932608695652174,1194.9077777777777,0.5625,0.9637681159420289,0.8079710144927537,9,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,TTO,6,,0.0,,filled_0_no_period_data,False,0,0,0.0,6,0.9318840579710145,1183.2060683760685,0.8125,0.9202898550724637,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,CAN,7,,0.0,,filled_0_no_period_data,False,0,0,0.0,7,0.9275362318840581,1184.6270454545456,0.6875,0.9347826086956522,0.8985507246376812,11,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,RUS,8,,0.0,,filled_0_no_period_data,False,0,0,0.0,8,0.927536231884058,1198.0054166666666,0.5,0.9710144927536232,0.7536231884057971,8,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,FRA,9,,0.0,,filled_0_no_period_data,False,0,0,0.0,9,0.908695652173913,1179.8466666666666,0.75,0.8985507246376812,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1955,1955s,CUB,10,,0.0,,filled_0_no_period_data,False,0,0,0.0,10,0.8971014492753624,1177.1284722222222,0.75,0.8840579710144928,0.9492753623188406,12,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1960,1960s,USA,1,2,1154.875,1154.875,actual,True,2,6,1177.0,1,0.9992753623188406,1231.3753571428572,0.875,1.0,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1960,1960s,TTO,2,3,1153.0,1153.0,actual,True,1,1,1153.0,6,0.9318840579710145,1183.2060683760685,0.8125,0.9202898550724637,0.9782608695652174,13,16,Half-decade average of yearly top-5 average result score,0.0
sprints,1960,1960s,JAM,3,,0.0,,filled_0_no_period_data,False,0,0,0.0,2,0.9934782608695653,1209.2711309523809,0.875,0.9927536231884058,0.9963768115942029,14,16,Half-decade average of yearly top-5 average result score,0.0
